Ga0004748_11	1314861	1317962	2, 255, 250
Ga0004748_15	2149324	2149839	2, 255, 250
Ga0004748_11	1243785	1244351	2, 255, 250
Ga0004748_11	1307221	1308909	2, 255, 250
Ga0004748_11	1323945	1325243	2, 255, 250
Ga0004748_15	2225928	2227026	2, 255, 250
Ga0004748_15	2090081	2090602	2, 255, 250
Ga0004748_11	1731339	1731872	2, 255, 250
Ga0004748_15	1768088	1768633	2, 255, 250
Ga0004748_11	432204	433193	2, 255, 250
Ga0004748_11	477761	478279	2, 255, 250
Ga0004748_15	1770818	1771546	2, 255, 250
Ga0004748_12	294764	296194	2, 255, 250
Ga0004748_11	2002990	2003586	2, 255, 250
Ga0004748_11	1663971	1664477	2, 255, 250
Ga0004748_11	1930038	1930565	2, 255, 250
Ga0004748_12	360698	361228	2, 255, 250
Ga0004748_11	772837	773583	2, 255, 250
Ga0004748_11	1432961	1433491	2, 255, 250
Ga0004748_15	1747261	1747809	2, 255, 250
Ga0004748_15	2099988	2101622	2, 255, 250
Ga0004748_15	2138172	2139434	2, 255, 250
Ga0004748_15	2235151	2235693	2, 255, 250
Ga0004748_12	352068	352625	2, 255, 250
Ga0004748_12	209479	210855	2, 255, 250
Ga0004748_12	211017	212006	2, 255, 250
Ga0004748_11	690449	691177	2, 255, 250
Ga0004748_11	1776272	1777825	2, 255, 250
Ga0004748_15	1645018	1645374	2, 255, 250
Ga0004748_15	1645412	1645612	2, 255, 250
Ga0004748_15	1645634	1646134	2, 255, 250
Ga0004748_15	1646531	1648468	2, 255, 250
Ga0004748_11	1784344	1784937	2, 255, 250
Ga0004748_11	1714802	1715362	2, 255, 250
Ga0004748_12	326691	328070	2, 255, 250
Ga0004748_13	23671	24231	2, 255, 250
Ga0004748_11	240268	240726	98, 98, 0
Ga0004748_11	1979538	1980971	98, 98, 0
Ga0004748_15	2319903	2320811	98, 98, 0
Ga0004748_11	1645915	1647144	98, 98, 0
Ga0004748_13	151259	151456	98, 98, 0
Ga0004748_12	50423	51289	98, 98, 0
Ga0004748_11	820304	820501	98, 98, 0
Ga0004748_15	2236017	2236220	98, 98, 0
Ga0004748_11	264471	265247	98, 98, 0
Ga0004748_15	2109930	2110340	98, 98, 0
Ga0004748_15	993867	994079	98, 98, 0
Ga0004748_13	5001	5351	98, 98, 0
Ga0004748_12	297582	298460	98, 98, 0
Ga0004748_11	222653	224686	98, 98, 0
Ga0004748_11	1719143	1719796	98, 98, 0
Ga0004748_11	510017	510226	98, 98, 0
Ga0004748_15	1642280	1642897	98, 98, 0
Ga0004748_13	1327	1554	98, 98, 0
Ga0004748_11	88447	89310	98, 98, 0
Ga0004748_13	118926	119690	98, 98, 0
Ga0004748_11	97678	98037	98, 98, 0
Ga0004748_11	2021886	2022572	98, 98, 0
Ga0004748_12	290943	291194	98, 98, 0
Ga0004748_11	99262	99840	98, 98, 0
Ga0004748_11	1805281	1805472	98, 98, 0
Ga0004748_11	706061	706936	98, 98, 0
Ga0004748_13	26761	28707	98, 98, 0
Ga0004748_11	202002	202679	98, 98, 0
Ga0004748_15	2093727	2093948	98, 98, 0
Ga0004748_11	1812194	1812649	98, 98, 0
Ga0004748_11	768596	770533	98, 98, 0
Ga0004748_11	21993	22454	98, 98, 0
Ga0004748_11	1230729	1231274	98, 98, 0
Ga0004748_11	1995993	1996604	98, 98, 0
Ga0004748_15	2215625	2216518	98, 98, 0
Ga0004748_15	2216570	2216938	98, 98, 0
Ga0004748_11	1852376	1852873	98, 98, 0
Ga0004748_15	1676302	1676946	98, 98, 0
Ga0004748_15	1776560	1776883	98, 98, 0
Ga0004748_15	1740181	1741179	98, 98, 0
Ga0004748_11	1670555	1671124	98, 98, 0
Ga0004748_13	60140	60541	98, 98, 0
Ga0004748_13	60541	62463	98, 98, 0
Ga0004748_11	95614	96108	98, 98, 0
Ga0004748_11	320274	320810	98, 98, 0
Ga0004748_11	61195	63135	98, 98, 0
Ga0004748_15	1748762	1749175	98, 98, 0
Ga0004748_11	1466662	1467042	98, 98, 0
Ga0004748_11	1905093	1906526	98, 98, 0
Ga0004748_12	329196	330599	98, 98, 0
Ga0004748_11	1239696	1241111	98, 98, 0
Ga0004748_15	2240098	2240412	98, 98, 0
Ga0004748_11	1807076	1807354	98, 98, 0
Ga0004748_11	389888	390091	98, 98, 0
Ga0004748_11	314994	315575	98, 98, 0
Ga0004748_15	2135538	2135882	98, 98, 0
Ga0004748_11	574723	575169	98, 98, 0
Ga0004748_13	141443	141973	98, 98, 0
Ga0004748_11	302377	302910	98, 98, 0
Ga0004748_11	1792826	1794274	98, 98, 0
Ga0004748_11	350168	350740	98, 98, 0
Ga0004748_11	275090	275770	98, 98, 0
Ga0004748_15	2267110	2267994	98, 98, 0
Ga0004748_15	1717726	1718565	98, 98, 0
Ga0004748_15	1719646	1720284	98, 98, 0
Ga0004748_12	54120	55097	98, 98, 0
Ga0004748_11	2005873	2006274	98, 98, 0
Ga0004748_13	35595	35888	98, 98, 0
Ga0004748_15	1778688	1779167	98, 98, 0
Ga0004748_15	2154447	2154878	98, 98, 0
Ga0004748_11	1892886	1893381	98, 98, 0
Ga0004748_11	1895277	1896500	98, 98, 0
Ga0004748_15	2213977	2214174	98, 98, 0
Ga0004748_11	372835	373320	98, 98, 0
Ga0004748_11	246577	247143	98, 98, 0
Ga0004748_15	2248809	2251484	98, 98, 0
Ga0004748_13	123548	124009	98, 98, 0
Ga0004748_13	126860	127063	98, 98, 0
Ga0004748_15	2301552	2304308	98, 98, 0
Ga0004748_12	90233	92401	98, 98, 0
Ga0004748_11	1163284	1164726	98, 98, 0
Ga0004748_11	296256	296705	98, 98, 0
Ga0004748_11	1762233	1763327	98, 98, 0
Ga0004748_13	197196	197579	98, 98, 0
Ga0004748_11	611656	612075	98, 98, 0
Ga0004748_11	1172433	1172720	98, 98, 0
Ga0004748_11	1898172	1898969	98, 98, 0
Ga0004748_12	289006	289587	98, 98, 0
Ga0004748_15	2212208	2212969	98, 98, 0
Ga0004748_11	117819	118157	98, 98, 0
Ga0004748_11	309608	310165	98, 98, 0
Ga0004748_13	25985	26434	98, 98, 0
Ga0004748_11	1757700	1758038	98, 98, 0
Ga0004748_11	1707864	1708397	98, 98, 0
Ga0004748_15	2069860	2070408	98, 98, 0
Ga0004748_11	391309	391890	98, 98, 0
Ga0004748_11	296803	297363	98, 98, 0
Ga0004748_11	1765868	1767238	98, 98, 0
Ga0004748_11	828766	829611	98, 98, 0
Ga0004748_11	5672	6367	98, 98, 0
Ga0004748_15	2311615	2311806	98, 98, 0
Ga0004748_11	542456	543112	98, 98, 0
Ga0004748_11	594061	594513	98, 98, 0
Ga0004748_11	2033467	2033814	98, 98, 0
Ga0004748_11	357226	358239	98, 98, 0
Ga0004748_15	2180317	2181345	98, 98, 0
Ga0004748_11	2059341	2061002	98, 98, 0
Ga0004748_11	2003583	2004368	98, 98, 0
Ga0004748_15	2168109	2170541	98, 98, 0
Ga0004748_11	657308	657970	98, 98, 0
Ga0004748_13	165955	166485	98, 98, 0
Ga0004748_11	347542	347943	98, 98, 0
Ga0004748_15	1652657	1653118	98, 98, 0
Ga0004748_11	347946	349895	98, 98, 0
Ga0004748_11	1743937	1745163	98, 98, 0
Ga0004748_11	1804727	1805080	98, 98, 0
Ga0004748_11	1755568	1756372	98, 98, 0
Ga0004748_11	1260537	1261115	98, 98, 0
Ga0004748_15	2082333	2083091	98, 98, 0
Ga0004748_11	1145756	1146757	98, 98, 0
Ga0004748_15	2181737	2183044	98, 98, 0
Ga0004748_15	2306674	2307111	98, 98, 0
Ga0004748_15	1684515	1685828	98, 98, 0
Ga0004748_11	1386366	1387220	98, 98, 0
Ga0004748_12	200797	202164	98, 98, 0
Ga0004748_15	1726714	1727259	98, 98, 0
Ga0004748_15	2152427	2152861	98, 98, 0
Ga0004748_11	243972	244283	98, 98, 0
Ga0004748_11	566127	566909	98, 98, 0
Ga0004748_13	177425	177874	98, 98, 0
Ga0004748_11	1214683	1215270	98, 98, 0
Ga0004748_11	588932	589312	98, 98, 0
Ga0004748_15	998848	1000557	98, 98, 0
Ga0004748_11	1795500	1796189	98, 98, 0
Ga0004748_11	1423624	1425003	98, 98, 0
Ga0004748_11	1819705	1819905	98, 98, 0
Ga0004748_11	537746	538861	98, 98, 0
Ga0004748_11	751310	754114	98, 98, 0
Ga0004748_12	173349	174218	98, 98, 0
Ga0004748_12	192517	192999	98, 98, 0
Ga0004748_11	53954	55153	98, 98, 0
Ga0004748_11	1354183	1354401	98, 98, 0
Ga0004748_15	2242374	2243504	98, 98, 0
Ga0004748_15	1657516	1660149	3, 254, 1
Ga0004748_15	2060798	2061142	3, 254, 1
Ga0004748_12	176858	179107	3, 254, 1
Ga0004748_11	1194818	1195270	3, 254, 1
Ga0004748_15	1656673	1657503	3, 254, 1
Ga0004748_12	268396	270585	3, 254, 1
Ga0004748_11	1917101	1918231	3, 254, 1
Ga0004748_11	819054	819713	3, 254, 1
Ga0004748_11	1696685	1697713	3, 254, 1
Ga0004748_13	142293	142850	3, 254, 1
Ga0004748_15	1678303	1681629	3, 254, 1
Ga0004748_15	2237045	2238394	3, 254, 1
Ga0004748_11	756373	757080	3, 254, 1
Ga0004748_11	2039864	2041981	3, 254, 1
Ga0004748_15	2143237	2144295	3, 254, 1
Ga0004748_11	1256017	1257186	3, 254, 1
Ga0004748_15	1704927	1705913	3, 254, 1
Ga0004748_11	757096	757743	3, 254, 1
Ga0004748_15	1857653	1858747	3, 254, 1
Ga0004748_11	179590	180543	3, 254, 1
Ga0004748_11	475171	477237	3, 254, 1
Ga0004748_11	816906	817292	3, 254, 1
Ga0004748_11	767073	768212	3, 254, 1
Ga0004748_11	397106	400831	3, 254, 1
Ga0004748_11	1463041	1466130	3, 254, 1
Ga0004748_12	179122	181131	3, 254, 1
Ga0004748_12	325817	326680	3, 254, 1
Ga0004748_11	1941749	1942189	3, 254, 1
Ga0004748_11	152820	153437	3, 254, 1
Ga0004748_11	1975518	1976006	3, 254, 1
Ga0004748_12	84839	85801	3, 254, 1
Ga0004748_15	1650123	1651061	3, 254, 1
Ga0004748_11	1799761	1800870	3, 254, 1
Ga0004748_11	787742	788608	3, 254, 1
Ga0004748_12	358221	359318	3, 254, 1
Ga0004748_15	2208986	2210962	3, 254, 1
Ga0004748_11	393594	397109	3, 254, 1
Ga0004748_11	724507	724779	3, 254, 1
Ga0004748_11	217205	218494	3, 254, 1
Ga0004748_12	83156	84745	3, 254, 1
Ga0004748_11	1461887	1463044	3, 254, 1
Ga0004748_12	57775	58539	3, 254, 1
Ga0004748_11	740634	741275	3, 254, 1
Ga0004748_13	103153	104313	3, 254, 1
Ga0004748_15	2206104	2208989	3, 254, 1
Ga0004748_15	1651095	1652504	3, 254, 1
Ga0004748_11	1383377	1384270	48, 129, 1
Ga0004748_15	2290675	2291976	48, 129, 1
Ga0004748_15	2139803	2140720	48, 129, 1
Ga0004748_15	2077378	2078220	48, 129, 1
Ga0004748_13	84607	85173	48, 129, 1
Ga0004748_15	2292651	2294165	48, 129, 1
Ga0004748_15	2246707	2247780	48, 129, 1
Ga0004748_11	469118	470089	48, 129, 1
Ga0004748_13	85199	86065	48, 129, 1
Ga0004748_12	80325	81410	48, 129, 1
Ga0004748_11	232824	233486	48, 129, 1
Ga0004748_11	1152756	1153295	48, 129, 1
Ga0004748_15	1818481	1819623	48, 129, 1
Ga0004748_11	1437725	1438723	48, 129, 1
Ga0004748_15	2286348	2288084	48, 129, 1
Ga0004748_15	1839116	1841185	48, 129, 1
Ga0004748_13	138848	140608	48, 129, 1
Ga0004748_12	13709	15511	48, 129, 1
Ga0004748_12	86976	87926	48, 129, 1
Ga0004748_11	154839	159410	48, 129, 1
Ga0004748_11	1858386	1860512	48, 129, 1
Ga0004748_15	2310036	2311229	48, 129, 1
Ga0004748_11	467811	468548	48, 129, 1
Ga0004748_11	1711370	1713502	48, 129, 1
Ga0004748_15	1764758	1765555	48, 129, 1
Ga0004748_12	81474	82850	48, 129, 1
Ga0004748_11	468557	469102	48, 129, 1
Ga0004748_11	744713	745858	48, 129, 1
Ga0004748_11	1771281	1772138	48, 129, 1
Ga0004748_12	216839	217948	48, 129, 1
Ga0004748_11	177847	179439	48, 129, 1
Ga0004748_11	599772	600938	48, 129, 1
Ga0004748_11	1322196	1323560	48, 129, 1
Ga0004748_11	1705492	1707459	48, 129, 1
Ga0004748_11	1402992	1404503	48, 129, 1
Ga0004748_11	2066937	2068118	48, 129, 1
Ga0004748_11	796117	797169	48, 129, 1
Ga0004748_11	2071139	2072191	48, 129, 1
Ga0004748_11	277025	278011	48, 129, 1
Ga0004748_11	1244915	1245400	48, 129, 1
Ga0004748_12	88044	89213	48, 129, 1
Ga0004748_11	2031886	2032398	48, 129, 1
Ga0004748_11	1376850	1377836	48, 129, 1
Ga0004748_11	1200494	1201570	48, 129, 1
Ga0004748_15	1756425	1757357	48, 129, 1
Ga0004748_15	2322125	2323447	48, 129, 1
Ga0004748_11	1351825	1352520	48, 129, 1
Ga0004748_11	794131	795345	48, 129, 1
Ga0004748_13	83654	84610	48, 129, 1
Ga0004748_11	1709226	1710986	48, 129, 1
Ga0004748_15	2243542	2244657	48, 129, 1
Ga0004748_11	795320	796120	48, 129, 1
Ga0004748_11	426772	427644	48, 129, 1
Ga0004748_13	20097	22622	48, 129, 1
Ga0004748_15	1813162	1813836	48, 129, 1
Ga0004748_15	2320953	2321975	48, 129, 1
Ga0004748_12	141845	142789	48, 129, 1
Ga0004748_11	598292	599467	48, 129, 1
Ga0004748_11	687919	689043	48, 129, 1
Ga0004748_15	2203612	2204424	48, 129, 1
Ga0004748_11	70584	71687	48, 129, 1
Ga0004748_15	2325167	2326195	48, 129, 1
Ga0004748_11	110564	111664	48, 129, 1
Ga0004748_15	2327547	2328482	48, 129, 1
Ga0004748_15	2244732	2246099	48, 129, 1
Ga0004748_11	470102	470956	48, 129, 1
Ga0004748_11	1747460	1748308	48, 129, 1
Ga0004748_11	1192958	1193617	48, 129, 1
Ga0004748_15	1749297	1750607	48, 129, 1
Ga0004748_13	117205	118557	48, 129, 1
Ga0004748_15	2317897	2318889	48, 129, 1
Ga0004748_11	1794279	1795193	48, 129, 1
Ga0004748_11	758291	760984	48, 129, 1
Ga0004748_11	336191	338308	48, 129, 1
Ga0004748_11	672617	674659	48, 129, 1
Ga0004748_11	791996	792634	48, 129, 1
Ga0004748_11	514786	516072	48, 129, 1
Ga0004748_11	1862657	1863337	48, 129, 1
Ga0004748_12	343989	344954	48, 129, 1
Ga0004748_15	2329929	2330588	48, 129, 1
Ga0004748_15	2238522	2239949	48, 129, 1
Ga0004748_11	1445760	1448258	48, 129, 1
Ga0004748_12	143673	145604	48, 129, 1
Ga0004748_12	350298	351464	48, 129, 1
Ga0004748_11	637861	639747	48, 129, 1
Ga0004748_11	1222082	1222822	48, 129, 1
Ga0004748_15	1738373	1738771	48, 129, 1
Ga0004748_15	2282814	2284742	48, 129, 1
Ga0004748_15	2171913	2172605	48, 129, 1
Ga0004748_13	82760	83608	48, 129, 1
Ga0004748_11	1884385	1886523	48, 129, 1
Ga0004748_15	2330609	2331529	48, 129, 1
Ga0004748_11	1233243	1234469	48, 129, 1
Ga0004748_12	342748	343992	48, 129, 1
Ga0004748_12	137611	138687	48, 129, 1
Ga0004748_15	2324337	2325155	48, 129, 1
Ga0004748_11	1363925	1365910	48, 129, 1
Ga0004748_13	99217	100239	48, 129, 1
Ga0004748_15	2326167	2327543	48, 129, 1
Ga0004748_15	2341532	2342836	48, 129, 1
Ga0004748_11	1952171	1953601	48, 129, 1
Ga0004748_15	2323510	2324298	48, 129, 1
Ga0004748_15	2221756	2223243	48, 129, 1
Ga0004748_11	790627	791370	48, 129, 1
Ga0004748_11	546261	546983	255, 254, 5
Ga0004748_11	381219	382946	255, 254, 5
Ga0004748_11	1178396	1180378	255, 254, 5
Ga0004748_15	2080146	2082146	255, 254, 5
Ga0004748_15	2103291	2104985	255, 254, 5
Ga0004748_15	2105199	2106890	255, 254, 5
Ga0004748_12	274394	276136	255, 254, 5
Ga0004748_11	267112	267969	255, 254, 5
Ga0004748_11	445856	446539	100, 153, 255
Ga0004748_12	223006	224532	100, 153, 255
Ga0004748_11	1676917	1681158	100, 153, 255
Ga0004748_15	2055159	2055944	100, 153, 255
Ga0004748_15	2193842	2194423	100, 153, 255
Ga0004748_13	180790	181629	100, 153, 255
Ga0004748_12	224547	225110	100, 153, 255
Ga0004748_15	2053851	2055143	100, 153, 255
Ga0004748_11	1226921	1227889	100, 153, 255
Ga0004748_15	2167393	2167860	100, 153, 255
Ga0004748_12	349153	349884	100, 153, 255
Ga0004748_15	2199655	2200611	100, 153, 255
Ga0004748_15	2050764	2052161	100, 153, 255
Ga0004748_13	78668	79384	100, 153, 255
Ga0004748_15	2181482	2181727	100, 153, 255
Ga0004748_11	35870	36289	100, 153, 255
Ga0004748_13	70158	71825	100, 153, 255
Ga0004748_11	1263874	1264356	100, 153, 255
Ga0004748_11	693567	694724	100, 153, 255
Ga0004748_11	423030	425630	100, 153, 255
Ga0004748_12	100180	100872	100, 153, 255
Ga0004748_12	101330	102346	100, 153, 255
Ga0004748_11	2061713	2062957	100, 153, 255
Ga0004748_15	1759469	1759783	100, 153, 255
Ga0004748_11	307663	308532	100, 153, 255
Ga0004748_11	2021283	2021864	100, 153, 255
Ga0004748_11	364211	365038	100, 153, 255
Ga0004748_11	691284	691805	100, 153, 255
Ga0004748_12	373674	374129	100, 153, 255
Ga0004748_11	710558	711538	100, 153, 255
Ga0004748_11	580625	581341	100, 153, 255
Ga0004748_12	107261	108895	100, 153, 255
Ga0004748_15	1706113	1706613	100, 153, 255
Ga0004748_11	691927	693552	100, 153, 255
Ga0004748_11	1226490	1226918	100, 153, 255
Ga0004748_11	51010	51240	100, 153, 255
Ga0004748_11	192679	193299	100, 153, 255
Ga0004748_11	379814	381082	100, 153, 255
Ga0004748_12	106938	107222	100, 153, 255
Ga0004748_11	1438926	1439777	100, 153, 255
Ga0004748_11	1373334	1373795	100, 153, 255
Ga0004748_11	707014	707622	100, 153, 255
Ga0004748_11	430416	431204	100, 153, 255
Ga0004748_11	418793	419650	100, 153, 255
Ga0004748_11	1826623	1827333	100, 153, 255
Ga0004748_12	374423	374857	255, 0, 205
Ga0004748_11	265317	265757	255, 0, 205
Ga0004748_11	49252	49812	255, 0, 205
Ga0004748_12	280403	281176	255, 0, 205
Ga0004748_11	1182886	1183329	255, 0, 205
Ga0004748_13	2694	4457	255, 0, 205
Ga0004748_12	300529	301320	255, 0, 205
Ga0004748_15	2058553	2059743	255, 0, 205
Ga0004748_11	1204810	1205751	255, 0, 205
Ga0004748_15	2062005	2062370	255, 0, 205
Ga0004748_11	18854	19435	255, 0, 205
Ga0004748_11	1467643	1468845	255, 0, 205
Ga0004748_12	309551	311476	255, 0, 205
Ga0004748_11	1702630	1703958	255, 0, 205
Ga0004748_15	2162396	2163412	255, 0, 205
Ga0004748_11	645345	646967	255, 0, 205
Ga0004748_15	2161360	2162376	255, 0, 205
Ga0004748_15	1842220	1843227	255, 0, 205
Ga0004748_12	319630	320685	255, 0, 205
Ga0004748_11	549480	550799	255, 0, 205
Ga0004748_15	1843996	1844802	255, 0, 205
Ga0004748_15	2115451	2115891	255, 0, 205
Ga0004748_11	1865999	1866799	255, 0, 205
Ga0004748_15	1843239	1844003	255, 0, 205
Ga0004748_11	7085	7837	255, 0, 205
Ga0004748_11	644585	645196	255, 0, 205
Ga0004748_15	2313783	2314817	255, 0, 205
Ga0004748_15	2252271	2253452	255, 0, 205
Ga0004748_11	1378076	1379038	255, 0, 205
Ga0004748_11	412447	413679	255, 0, 205
Ga0004748_11	86791	87978	255, 0, 205
Ga0004748_11	98449	98793	255, 0, 205
Ga0004748_11	98796	99110	255, 0, 205
Ga0004748_11	16747	18837	255, 0, 205
Ga0004748_12	304199	306865	255, 0, 205
Ga0004748_11	686892	687806	255, 0, 205
Ga0004748_11	1699058	1699969	255, 0, 205
Ga0004748_15	2056183	2056989	255, 0, 205
Ga0004748_15	2159550	2160302	255, 0, 205
Ga0004748_12	49081	50001	255, 0, 205
Ga0004748_11	7834	8835	255, 0, 205
Ga0004748_11	1281109	1282278	255, 0, 205
Ga0004748_11	123713	125710	255, 0, 205
Ga0004748_11	51652	51948	255, 0, 205
Ga0004748_11	363123	364178	255, 0, 205
Ga0004748_11	410716	412182	255, 0, 205
Ga0004748_11	15066	16733	255, 0, 205
Ga0004748_11	1915046	1915672	255, 0, 205
Ga0004748_11	76176	76745	255, 0, 205
Ga0004748_15	2117868	2118374	255, 0, 205
Ga0004748_15	2160299	2161363	255, 0, 205
Ga0004748_12	48114	48920	255, 0, 205
Ga0004748_11	827333	828496	255, 0, 205
Ga0004748_11	166277	167746	255, 0, 205
Ga0004748_12	189444	190298	255, 0, 205
Ga0004748_11	51278	51637	255, 0, 205
Ga0004748_15	2272410	2273768	255, 0, 205
Ga0004748_11	548391	549185	255, 0, 205
Ga0004748_12	203656	203979	255, 0, 205
Ga0004748_15	2057060	2057872	255, 0, 205
Ga0004748_15	1804126	1805349	255, 0, 205
Ga0004748_12	22357	23397	255, 0, 205
Ga0004748_12	187748	188767	255, 0, 205
Ga0004748_11	1628869	1630011	255, 0, 205
Ga0004748_11	1431147	1432028	255, 0, 205
Ga0004748_11	561219	562976	255, 0, 205
Ga0004748_15	1791477	1791782	255, 0, 205
Ga0004748_15	1805353	1805850	255, 0, 205
Ga0004748_12	191215	192437	255, 0, 205
Ga0004748_11	478373	479104	255, 0, 205
Ga0004748_11	444836	445510	255, 0, 205
Ga0004748_11	614831	616174	255, 0, 205
Ga0004748_12	23410	24222	255, 0, 205
Ga0004748_11	1287493	1287810	255, 0, 205
Ga0004748_11	643436	644572	255, 0, 205
Ga0004748_11	547337	548188	255, 0, 205
Ga0004748_12	47434	48108	255, 0, 205
Ga0004748_12	282168	282917	255, 0, 205
Ga0004748_11	1924750	1926377	255, 0, 205
Ga0004748_11	444391	444786	255, 0, 205
Ga0004748_15	2057895	2058560	255, 0, 205
Ga0004748_11	6336	7085	255, 0, 205
Ga0004748_12	303080	304162	255, 0, 205
Ga0004748_11	559121	560197	255, 0, 205
Ga0004748_11	556868	558217	255, 0, 205
Ga0004748_15	2155046	2155627	255, 0, 205
Ga0004748_11	273829	275013	255, 0, 205
Ga0004748_12	188757	189422	255, 0, 205
Ga0004748_11	782312	783145	255, 0, 205
Ga0004748_11	1191477	1192427	255, 0, 205
Ga0004748_11	365921	366994	255, 0, 205
Ga0004748_12	281173	282171	255, 0, 205
Ga0004748_15	996019	998742	255, 0, 205
Ga0004748_15	2112900	2113394	255, 0, 205
Ga0004748_11	365050	365907	255, 0, 205
Ga0004748_12	21714	22382	255, 0, 205
Ga0004748_11	56502	58157	255, 0, 205
Ga0004748_11	671685	672305	255, 0, 205
Ga0004748_15	2111696	2112895	255, 0, 205
Ga0004748_15	1850987	1851550	255, 0, 205
Ga0004748_11	670675	671673	255, 0, 205
Ga0004748_15	2155662	2156132	255, 0, 205
Ga0004748_11	1382113	1382661	255, 202, 1
Ga0004748_13	7878	8684	255, 202, 1
Ga0004748_11	1473135	1474028	255, 202, 1
Ga0004748_11	1153611	1155419	255, 202, 1
Ga0004748_11	1848639	1849874	255, 202, 1
Ga0004748_12	74959	75915	255, 202, 1
Ga0004748_11	814981	815541	255, 202, 1
Ga0004748_12	75875	77053	255, 202, 1
Ga0004748_11	1944648	1945415	255, 202, 1
Ga0004748_11	595061	595615	255, 202, 1
Ga0004748_12	276274	279855	255, 202, 1
Ga0004748_12	352867	353997	255, 202, 1
Ga0004748_11	451891	452784	255, 202, 1
Ga0004748_12	121359	122090	255, 202, 1
Ga0004748_11	1767726	1769159	255, 202, 1
Ga0004748_11	1627969	1628691	255, 202, 1
Ga0004748_11	403776	404675	255, 202, 1
Ga0004748_11	1155480	1157318	255, 202, 1
Ga0004748_11	1471494	1473110	255, 202, 1
Ga0004748_11	1853014	1854228	255, 202, 1
Ga0004748_11	151647	152405	255, 202, 1
Ga0004748_15	2151828	2152385	255, 202, 1
Ga0004748_11	1293066	1293905	255, 202, 1
Ga0004748_11	2000514	2002364	255, 202, 1
Ga0004748_12	186720	187277	255, 202, 1
Ga0004748_11	1474062	1481219	255, 202, 1
Ga0004748_11	1958419	1965435	255, 202, 1
Ga0004748_11	1790382	1791623	150,102,0
Ga0004748_15	1708997	1710565	150,102,0
Ga0004748_11	1760123	1760875	150,102,0
Ga0004748_12	321599	322726	150,102,0
Ga0004748_15	1763593	1764246	150,102,0
Ga0004748_15	1762669	1763523	150,102,0
Ga0004748_11	153572	154444	150,102,0
Ga0004748_11	93576	93977	150,102,0
Ga0004748_11	2023814	2024248	150,102,0
Ga0004748_11	1388540	1389577	150,102,0
Ga0004748_13	9017	10996	150,102,0
Ga0004748_11	343574	345940	150,102,0
Ga0004748_11	1817631	1818485	150,102,0
Ga0004748_11	1188739	1189641	150,102,0
Ga0004748_11	592736	593749	150,102,0
Ga0004748_11	823836	825386	150,102,0
Ga0004748_11	1782695	1784323	150,102,0
Ga0004748_11	1818739	1819458	150,102,0
Ga0004748_11	1412113	1413468	150,102,0
Ga0004748_11	452784	453182	150,102,0
Ga0004748_12	319034	319450	150,102,0
Ga0004748_13	157968	158156	150,102,0
Ga0004748_13	74929	75927	150,102,0
Ga0004748_15	2184787	2185671	150,102,0
Ga0004748_11	1249277	1250062	150,102,0
Ga0004748_12	225703	226932	150,102,0
Ga0004748_11	1189806	1190756	150,102,0
Ga0004748_15	2070412	2071134	150,102,0
Ga0004748_13	77519	78184	150,102,0
Ga0004748_11	529125	531317	150,102,0
Ga0004748_11	1854337	1854915	150,102,0
Ga0004748_15	2065859	2066872	150,102,0
Ga0004748_11	1184118	1185062	150,102,0
Ga0004748_11	718522	719832	150,102,0
Ga0004748_11	52531	53295	150,102,0
Ga0004748_15	2126441	2127079	150,102,0
Ga0004748_15	1846497	1847168	150,102,0
Ga0004748_11	1205950	1206846	150,102,0
Ga0004748_11	1177145	1178194	150,102,0
Ga0004748_12	43739	44572	150,102,0
Ga0004748_11	705285	706061	150,102,0
Ga0004748_11	304600	306936	150,102,0
Ga0004748_15	2236341	2236913	150,102,0
Ga0004748_12	215202	215909	150,102,0
Ga0004748_11	31531	32832	150,102,0
Ga0004748_11	1267879	1268841	150,102,0
Ga0004748_11	238137	238721	150,102,0
Ga0004748_15	1682637	1683569	150,102,0
Ga0004748_11	1773841	1774473	150,102,0
Ga0004748_11	290311	291183	150,102,0
Ga0004748_15	2170684	2171427	150,102,0
Ga0004748_12	221017	222132	150,102,0
Ga0004748_11	1452234	1453670	150,102,0
Ga0004748_15	1637829	1638542	150,102,0
Ga0004748_11	1345541	1346416	150,102,0
Ga0004748_12	71327	72199	150,102,0
Ga0004748_11	89466	90350	150,102,0
Ga0004748_11	581360	581857	150,102,0
Ga0004748_11	310464	310826	150,102,0
Ga0004748_15	2147339	2148886	150,102,0
Ga0004748_15	1817278	1817790	150,102,0
Ga0004748_11	839781	840383	150,102,0
Ga0004748_12	99726	100199	150,102,0
Ga0004748_15	2133145	2133984	150,102,0
Ga0004748_13	158922	159752	150,102,0
Ga0004748_11	1387383	1388246	150,102,0
Ga0004748_11	94497	95459	150,102,0
Ga0004748_12	370565	371578	150,102,0
Ga0004748_11	1348052	1348714	150,102,0
Ga0004748_13	148363	149139	150,102,0
Ga0004748_13	75924	76715	150,102,0
Ga0004748_11	22583	23437	150,102,0
Ga0004748_11	1299411	1301306	150,102,0
Ga0004748_11	2036162	2038237	150,102,0
Ga0004748_11	1855091	1855942	150,102,0
Ga0004748_11	1760954	1761901	150,102,0
Ga0004748_11	602946	604115	150,102,0
Ga0004748_11	1982146	1983075	150,102,0
